Category,Date,Total Export Value,China Export Value,Total Import Value,China Import Value
"634 Veneers, plywood & particle board",2020-05,4628.281999999999,1977.22,49928.467,27552.08
"634 Veneers, plywood & particle board",2020-06,3822.1420000000003,1727.07,55028.975,30594.34
"634 Veneers, plywood & particle board",2020-07,2959.8940000000002,1138.423,62670.278999999995,29771.333
"634 Veneers, plywood & particle board",2020-08,4201.693,1375.17,53864.914999999986,21058.18
"634 Veneers, plywood & particle board",2020-09,3933.9820000000004,1606.59,54061.242000000006,24085.47
"634 Veneers, plywood & particle board",2020-10,11187.534000000001,1865.48,58217.587999999996,26496.2
"634 Veneers, plywood & particle board",2020-11,5213.735000000001,1695.14,55951.66799999999,27528.15
"634 Veneers, plywood & particle board",2020-12,3777.6540000000005,958.634,57168.90799999999,28329.43
"634 Veneers, plywood & particle board",2021-01,1691.5319999999997,379.674,47280.578,22639.37
"634 Veneers, plywood & particle board",2021-02,4088.242,912.628,58287.28900000001,25502.16
"635 Wood manufactures, nes",2018-07,4946.105,346.92,61094.95099999999,25765.188
"635 Wood manufactures, nes",2018-08,2718.4260000000004,164.501,72887.22699999998,27212.378
"635 Wood manufactures, nes",2018-09,2925.873999999999,161.019,63247.86699999999,27124.258
"635 Wood manufactures, nes",2018-10,3440.7479999999996,343.244,80105.19500000002,30634.935
"635 Wood manufactures, nes",2018-11,3369.2059999999997,371.715,75570.07800000001,33647.13
"635 Wood manufactures, nes",2018-12,2210.763,27.377,65804.63199999998,26159.083
"635 Wood manufactures, nes",2019-01,2357.2569999999996,19.24,93048.30299999999,27400.758
"635 Wood manufactures, nes",2019-02,3372.8109999999997,198.954,68754.13799999999,20508.818
"635 Wood manufactures, nes",2019-03,3513.393,102.736,58682.23999999999,14282.298
"635 Wood manufactures, nes",2019-04,2966.211,105.781,65042.62799999999,23034.728
"635 Wood manufactures, nes",2019-05,2675.272000000001,288.309,67085.721,22850.047
"635 Wood manufactures, nes",2019-06,4228.487000000002,199.446,63086.51799999999,22512.898
"635 Wood manufactures, nes",2019-07,4665.743,243.164,68032.29900000001,26078.19
"635 Wood manufactures, nes",2020-01,1856.2029999999997,,76489.75899999998,25987.994
"635 Wood manufactures, nes",2020-02,2595.5150000000003,60.538,60044.66700000001,14961.206
"635 Wood manufactures, nes",2020-03,3792.1160000000004,101.997,51327.16499999999,11811.49
"635 Wood manufactures, nes",2020-04,1589.6790000000005,101.197,56239.983,22454.06
"635 Wood manufactures, nes",2020-05,2587.359,237.596,40112.94,21362.69
"635 Wood manufactures, nes",2020-06,4103.219,212.218,58247.094,27896.2
"635 Wood manufactures, nes",2020-07,3589.2799999999997,117.409,65876.275,31251.649
"635 Wood manufactures, nes",2020-08,3842.0589999999997,143.53,59288.633,28622.55
"635 Wood manufactures, nes",2020-09,3603.4309999999996,497.527,61737.849,28917
"635 Wood manufactures, nes",2020-10,2166.9849999999997,226.739,63515.296,31222.45
"635 Wood manufactures, nes",2020-11,4016.1530000000002,555.312,68948.409,35624.1
"635 Wood manufactures, nes",2020-12,3891.102,1253.83,70585.48800000003,35801.73
"635 Wood manufactures, nes",2021-01,2948.7929999999988,487.211,75018.16899999997,28731.81
"635 Wood manufactures, nes",2021-02,4678.304,1414.63,68920.048,28187.39
641 Paper & paperboard,2018-07,93488.64600000001,23421.156,131890.476,26112.215
641 Paper & paperboard,2018-08,95389.17100000002,13926.983,148669.543,27461.948
641 Paper & paperboard,2018-09,73604.03,14158.272,143051.833,30102.615
641 Paper & paperboard,2018-10,77931.67799999999,9548.272,171821.26799999992,38036.06
641 Paper & paperboard,2018-11,72534.538,10959.623,148967.15600000002,28999.489
641 Paper & paperboard,2018-12,71768.204,10750.65,114064.04599999997,21861.936
641 Paper & paperboard,2019-01,97589.32299999997,10154.911,151589.57200000001,28047.784
641 Paper & paperboard,2019-02,80859.04100000001,12319.556,138870.949,22338.445
641 Paper & paperboard,2019-03,84593.48399999998,11848.33,129667.39999999998,20817.639
641 Paper & paperboard,2019-04,88199.919,12416.73,135835.58699999997,26887.224
641 Paper & paperboard,2019-05,97026.56599999999,13356.31,134085.243,23736.441
641 Paper & paperboard,2019-06,92798.303,12740.01,128731.93800000001,23359.717
641 Paper & paperboard,2019-07,85127.938,15222.9,156639.86700000006,29646.953
641 Paper & paperboard,2020-01,73099.52000000002,13460.863,150472.99800000005,28228.985
641 Paper & paperboard,2020-02,70574.13599999998,15692.022,127856.93,17501.111
641 Paper & paperboard,2020-03,81250.409,15850.37,141275.29500000007,31552.62
641 Paper & paperboard,2020-04,84133.54999999997,18990.028,142849.92200000002,37771.208
641 Paper & paperboard,2020-05,66663.99299999999,11350.53,142864.05700000006,38902.43
641 Paper & paperboard,2020-06,78645.73999999999,12855.67,142386.442,34242.91
641 Paper & paperboard,2020-07,64706.96499999999,11613.008,122270.54099999998,28530.254
641 Paper & paperboard,2020-08,60907.85399999999,10970.22,101889.66599999998,23738.94
641 Paper & paperboard,2020-09,46726.236999999994,8268.6,108144.75200000001,24640.16
641 Paper & paperboard,2020-10,68052.09099999999,9958.74,123573.99999999999,29411.64
641 Paper & paperboard,2020-11,56976.747,8471.28,119950.35399999998,26263.73
641 Paper & paperboard,2020-12,63046.301999999996,10305.73,99726.48499999999,19594.37
641 Paper & paperboard,2021-01,68427.42099999999,11085.18,98323.50499999999,17931
641 Paper & paperboard,2021-02,63771.804,7565.19,103891.03300000001,16185.47
"642 Paper & paperboard, cut to size",2018-07,10825.107000000002,46.577,122311.331,60587.476
"642 Paper & paperboard, cut to size",2018-08,13080.406,30.282,132089.22599999997,64031.839
"642 Paper & paperboard, cut to size",2018-09,13055.13,163.437,132850.73599999998,66278.247
"642 Paper & paperboard, cut to size",2018-10,12666.890999999998,94.056,150407.76799999998,78463.891
"642 Paper & paperboard, cut to size",2018-11,13311.688000000002,23.847,157423.52399999998,85422.853
"642 Paper & paperboard, cut to size",2018-12,12016.428,57.165,120071.23599999999,56419.702
"642 Paper & paperboard, cut to size",2019-01,6672.512999999998,5.979,146036.543,73357.99
"642 Paper & paperboard, cut to size",2019-02,8239.300000000001,28.915,116585.879,54144.797
"642 Paper & paperboard, cut to size",2019-03,10561.366,62.685,103131.71800000002,35714.844
"642 Paper & paperboard, cut to size",2019-04,9192.676999999996,121.381,119907.719,54024.536
"642 Paper & paperboard, cut to size",2019-05,7828.979000000002,70.216,143342.51500000004,63794.149
"642 Paper & paperboard, cut to size",2019-06,8700.005999999998,190.675,122221.66399999999,61479.709
"642 Paper & paperboard, cut to size",2019-07,11789.946999999998,93.359,138452.48799999998,65897.82
"642 Paper & paperboard, cut to size",2020-01,6649.567000000001,89.34,158775.80399999997,85042.991
"642 Paper & paperboard, cut to size",2020-02,9769.171,189.424,105168.98000000001,40849.468
"642 Paper & paperboard, cut to size",2020-03,14238.962999999996,17.975,116107.93799999998,43912.37
"642 Paper & paperboard, cut to size",2020-04,10466.453999999998,91.845,159111.461,83121.713
"642 Paper & paperboard, cut to size",2020-05,9259.859999999999,45.367,165474.24199999997,90592.28
"642 Paper & paperboard, cut to size",2020-06,8657.440999999995,48.42,174570.505,92834.21
"642 Paper & paperboard, cut to size",2020-07,9756.804999999997,59,159187.571,86914.779
"642 Paper & paperboard, cut to size",2020-08,11504.684000000003,212.129,130257.50200000001,63009.68
"642 Paper & paperboard, cut to size",2020-09,9315.383000000002,83.485,131962.82900000003,75069.27
"642 Paper & paperboard, cut to size",2020-10,11103.139000000001,205.602,143380.98,83488.25
"642 Paper & paperboard, cut to size",2020-11,9988.950000000004,57.691,158311.85499999998,94161.54
"642 Paper & paperboard, cut to size",2020-12,9455.649999999996,18.719,149835.107,89570
"642 Paper & paperboard, cut to size",2021-01,8097.138,18.269,140106.78900000002,69755.3
"642 Paper & paperboard, cut to size",2021-02,9926.690999999997,25.473,128115.44400000003,69506.15
651 Textile yarn,2018-07,1601.0369999999998,1.656,25372.351000000006,6817.738
651 Textile yarn,2018-08,993.2299999999998,32.842,23445.847,6478.588
651 Textile yarn,2018-09,944.8880000000001,44.703,20580.489,5737.012
651 Textile yarn,2018-10,730.095,3.961,28321.135,8347.556
651 Textile yarn,2018-11,1432.0410000000004,1.755,26432.307000000004,7146.911
651 Textile yarn,2018-12,945.7209999999999,47.821,14571.218999999997,3936.636
651 Textile yarn,2019-01,773.1199999999999,,25287.814000000006,8763.014
651 Textile yarn,2019-02,1378.077,2.75,23059.646999999997,7049.495
651 Textile yarn,2019-03,844.591,6.182,20789.799,5496.282
651 Textile yarn,2019-04,624.6600000000001,,21876.288999999997,5524.34
651 Textile yarn,2019-05,1430.5100000000002,1.485,24581.483000000004,7397.829
651 Textile yarn,2019-06,1702.3049999999998,0.24,21193.004999999994,5735.769
651 Textile yarn,2019-07,1597.1570000000002,56.858,23669.129,6071.598
651 Textile yarn,2020-01,256.335,,28363.54499999999,9283.044
651 Textile yarn,2020-02,371.95,10.003,22581.019000000004,4431.813
651 Textile yarn,2020-03,407.94100000000003,9.371,29514.922,9784.34
651 Textile yarn,2020-04,489.5350000000001,11.513,24673.647,8249.693
651 Textile yarn,2020-05,1249.8480000000002,,20731.786,6839.57
651 Textile yarn,2020-06,1709.696,7.359,21698.504000000004,7711.17
651 Textile yarn,2020-07,591.512,1.685,28525.23,9074.336
651 Textile yarn,2020-08,801.484,1.106,30320.015000000003,10262.42
651 Textile yarn,2020-09,322.699,5.379,27529.705,7964.8
651 Textile yarn,2020-10,1011.0830000000001,7.089,28951.151,9527.41
651 Textile yarn,2020-11,619.141,6.722,34547.816,10088.08
651 Textile yarn,2020-12,1084.72,0.251,21442.716,6631.46
651 Textile yarn,2021-01,839.9810000000001,,30273.998999999996,8758.15
651 Textile yarn,2021-02,921.7289999999999,,29864.370000000003,9207.6
"652 Cotton fabrics, woven",2018-07,1150.881,,6977.146999999999,2843.512
"652 Cotton fabrics, woven",2018-08,824.9579999999999,32.391,6786.8629999999985,2636.516
"652 Cotton fabrics, woven",2018-09,776.808,5.976,7015.272999999999,2735.209
"652 Cotton fabrics, woven",2018-10,741.883,,6511.416,2287.306
"652 Cotton fabrics, woven",2018-11,687.3050000000001,11.305,5966.212,1922.467
"652 Cotton fabrics, woven",2018-12,258.44899999999996,35.675,5256.834999999999,1525.333
"652 Cotton fabrics, woven",2019-01,178.897,,5737.142000000001,2829.542
"652 Cotton fabrics, woven",2019-02,606.704,2.957,5614.6720000000005,1984.534
"652 Cotton fabrics, woven",2019-03,1097.131,,4919.951999999999,975.922
"652 Cotton fabrics, woven",2019-04,462.80500000000006,,6992.174000000001,2785.264
"652 Cotton fabrics, woven",2019-05,802.3939999999999,,6818.182000000001,2289.76
"652 Cotton fabrics, woven",2019-06,684.1560000000001,2.068,4815.751000000001,1741.139
"652 Cotton fabrics, woven",2019-07,587.1159999999999,0.205,6586.299999999997,2328.559
"652 Cotton fabrics, woven",2020-01,952.9780000000001,0.014,5761.8,2824.107
"652 Cotton fabrics, woven",2020-02,961.695,,4974.718999999999,1413.706
"652 Cotton fabrics, woven",2020-03,601.813,0.257,5395.289,1209.81
"652 Cotton fabrics, woven",2020-04,201.848,,4448.92,2053.148
"652 Cotton fabrics, woven",2020-05,693.355,,4705.1230000000005,1820.44
"652 Cotton fabrics, woven",2020-06,725.406,0.54,6877.572,2851.47
"652 Cotton fabrics, woven",2020-07,1105.995,28.474,7551.38,4023.464
"652 Cotton fabrics, woven",2020-08,906.0880000000001,27.96,9827.490999999998,4301.7
"652 Cotton fabrics, woven",2020-09,516.497,3.659,9431.778000000004,4233.02
"652 Cotton fabrics, woven",2020-10,1053.371,66.838,9821.044,4384.69
"652 Cotton fabrics, woven",2020-11,1009.4770000000001,23.082,8731.804999999998,3650.97
"652 Cotton fabrics, woven",2020-12,1162.5030000000002,,6948.652,2907.07
"652 Cotton fabrics, woven",2021-01,625.3719999999998,177.067,6475.693000000001,2268.17
"652 Cotton fabrics, woven",2021-02,1170.5750000000003,33.9,7626.678999999999,2840.25
"653 Man-made fabrics, woven",2018-07,2163.689,181.75,14970.175000000003,5766.592
"653 Man-made fabrics, woven",2018-08,2066.544000000001,268.365,16108.214000000002,6486.143
"653 Man-made fabrics, woven",2018-09,2447.761,370.31,15597.635000000004,6435.721
"653 Man-made fabrics, woven",2018-10,2008.0339999999999,136.156,16119.370000000004,6368.905
"653 Man-made fabrics, woven",2018-11,2734.8299999999995,58.962,17109.269000000004,5751.867
"653 Man-made fabrics, woven",2018-12,2358.018,241.444,10626.801999999998,4844.364
"653 Man-made fabrics, woven",2019-01,998.449,63.918,16294.426999999998,6984.422
"653 Man-made fabrics, woven",2019-02,2214.655,71.977,12418.066,5692.365
"653 Man-made fabrics, woven",2019-03,2095.1280000000006,120.137,11082.765,2611.421
"653 Man-made fabrics, woven",2019-04,2556.5149999999994,147.552,13682.373,5542.497
"653 Man-made fabrics, woven",2019-05,2047.1069999999997,98.438,14940.751000000002,5602.467
"653 Man-made fabrics, woven",2019-06,3148.758,258.186,12310.582,4574.06
"653 Man-made fabrics, woven",2019-07,3478.146,153.054,13748.524999999998,4663.812
"653 Man-made fabrics, woven",2020-01,1242.218,16.927,15788.551000000001,6136.634
"653 Man-made fabrics, woven",2020-02,2259.791,52.551,12663.693,3790.033
"653 Man-made fabrics, woven",2020-03,2252.5639999999994,306.203,11793.576000000003,2473.9
"653 Man-made fabrics, woven",2020-04,1757.4229999999998,63.223,12914.943000000001,4710.609
"653 Man-made fabrics, woven",2020-05,1108.031,64.962,10420.945,3780.36
"653 Man-made fabrics, woven",2020-06,2048.917,125.954,12215.962000000001,6063.67
"653 Man-made fabrics, woven",2020-07,2545.7490000000003,71.208,14290.009999999998,6496.278
"653 Man-made fabrics, woven",2020-08,2956.2740000000003,158.554,12923.552999999998,5244.57
"653 Man-made fabrics, woven",2020-09,2687.917,30.654,15470.382999999998,6321.9
"653 Man-made fabrics, woven",2020-10,3297.5570000000002,155.546,16965.786,7963.87
"653 Man-made fabrics, woven",2020-11,3165.144,29.269,18060.616,6393.45
"653 Man-made fabrics, woven",2020-12,3283.349999999999,138.282,15626.430999999999,5709.31
"653 Man-made fabrics, woven",2021-01,1869.8179999999995,18.368,13349.610999999999,6273.64
"653 Man-made fabrics, woven",2021-02,1674.0970000000002,26.845,16743.321,6004.85
"654 Other textile fabrics, woven",2018-07,726.052,70.766,6910.440999999999,1876.573
"654 Other textile fabrics, woven",2018-08,1215.404,71.822,5405.006,1862.364
"654 Other textile fabrics, woven",2018-09,782.483,58.786,6050.718999999999,1852.491
"654 Other textile fabrics, woven",2018-10,1048.682,20.456,6537.324,1959.646
"654 Other textile fabrics, woven",2018-11,1584.0660000000003,12.375,5632.529999999999,1896.367
"654 Other textile fabrics, woven",2018-12,780.7879999999999,168.574,5424.779,1592.509
"654 Other textile fabrics, woven",2019-01,727.3149999999999,7.288,6622.637,2701.02
"654 Other textile fabrics, woven",2019-02,1423.2250000000001,64.008,4787.7699999999995,1519.11
"654 Other textile fabrics, woven",2019-03,2395.184,29.422,4953.7379999999985,927.286
"654 Other textile fabrics, woven",2019-04,1030.466,19.058,5754.198,1950.654
"654 Other textile fabrics, woven",2019-05,977.127,45.909,6478.693,2634.919
"654 Other textile fabrics, woven",2019-06,1082.8600000000001,43.251,4945.878,1548.803
"654 Other textile fabrics, woven",2019-07,391.117,14.027,6292.693,2217.182
"654 Other textile fabrics, woven",2020-01,572.5550000000001,20.288,6721.750999999998,2609.288
"654 Other textile fabrics, woven",2020-02,1228.86,,5010.713000000002,1268.881
"654 Other textile fabrics, woven",2020-03,1314.5769999999995,24.544,4426.219000000001,973.684
"654 Other textile fabrics, woven",2020-04,292.884,39.606,3975.467,1787.171
"654 Other textile fabrics, woven",2020-05,500.03099999999995,15.241,4114.830999999999,1242.59
"654 Other textile fabrics, woven",2020-06,460.65299999999996,45.308,5919.728,1994.87
"654 Other textile fabrics, woven",2020-07,471.773,16.611,5559.432000000001,1754.503
"654 Other textile fabrics, woven",2020-08,614.888,105.532,5090.019,1863.3
"654 Other textile fabrics, woven",2020-09,572.385,,5164.0509999999995,1807.81
